province,type_property,subtype_property,price,state_of_property,heating_type,sun_exposure,livable_surface,epc_score,latitude,longitude,facades,bedrooms,bathrooms,toilets,terrace,garden,garage,swimming_pool,flooding_area_type,construction_year
brussels,apartment,apartment,599500.0,not_specified,not_specified,not_specified,130.0,not_specified,50.8,4.3333333,2,3.0,1,3,1,1,1,0,(information_not_available),2026.0
brussels,house,residence,495000.0,fully_renovated,gas,not_specified,16.0,e,50.8711427,4.3241123,2,4.0,1,2,1,1,0,0,(information_not_available),1932.0
brussels,house,residence,629000.0,to_renovate,fuel_oil,not_specified,19.0,g,50.8497779,4.4444287,3,4.0,2,2,1,1,1,0,(information_not_available),1969.0
brussels,house,residence,860000.0,excellent,gas,not_specified,240.0,d,50.8422316,4.4139711,2,4.0,2,4,1,1,0,0,(information_not_available),1960.0
brussels,apartment,apartment,350000.0,not_specified,gas,not_specified,72.0,b,50.8354951,4.3531243,2,1.0,1,1,0,0,0,0,(information_not_available),2018.0
brussels,apartment,apartment,475000.0,excellent,gas,not_specified,16.0,b,50.791351,4.329478,2,2.0,2,2,1,0,0,0,no_flooding_area,2011.0
brussels,house,residence,400000.0,normal,gas,south_west,20.0,g,50.8335463,4.3117188,2,4.0,2,2,1,0,0,0,no_flooding_area,1950.0
brussels,apartment,apartment,255000.0,not_specified,gas,not_specified,80.0,g,50.823986,4.3345785,1,2.0,1,0,0,0,0,0,(information_not_available),
brussels,apartment,duplex,299000.0,excellent,gas,not_specified,15.0,c,50.8776838,4.3376204,1,3.0,1,1,1,0,0,0,no_flooding_area,1998.0
brussels,apartment,apartment,295000.0,normal,not_specified,north,75.0,d,50.8641383,4.4153964,1,1.0,1,0,1,1,0,0,no_flooding_area,2008.0
brussels,apartment,apartment,399500.0,excellent,gas,not_specified,99.0,d,50.8582307,4.3670799,1,2.0,1,0,0,1,0,0,(information_not_available),1924.0
brussels,apartment,duplex,1180000.0,excellent,not_specified,not_specified,24.0,d,50.8235717,4.3766927,1,2.0,2,2,1,0,1,0,no_flooding_area,1918.0
brussels,apartment,penthouse,695000.0,new,not_specified,not_specified,18.0,b,50.8235717,4.3766927,1,3.0,2,2,1,0,0,0,no_flooding_area,2025.0
brussels,apartment,duplex,265000.0,normal,not_specified,not_specified,20.0,g,50.8235717,4.3766927,1,1.0,1,0,0,0,0,0,(information_not_available),
brussels,apartment,apartment,525000.0,not_specified,electricity,not_specified,21.0,not_specified,50.80923,4.3461158,3,3.0,2,0,1,0,0,0,(information_not_available),1977.0
brussels,house,villa,1400000.0,normal,gas,not_specified,205.0,not_specified,50.77897123,4.36658239,4,3.0,2,3,1,1,1,0,(information_not_available),1992.0
brussels,apartment,apartment,398000.0,normal,gas,west,21.0,d,50.8470473,4.4304611,3,3.0,1,1,1,0,1,0,possible_flooding_area,1970.0
brussels,apartment,apartment,695000.0,not_specified,gas,not_specified,142.0,e,50.8150592,4.348904,1,2.0,1,0,1,0,0,0,(information_not_available),
brussels,apartment,apartment,439000.0,not_specified,gas,east,93.0,d,50.8270364,4.3636175,2,2.0,1,0,0,0,0,0,(information_not_available),
brussels,apartment,apartment,249000.0,not_specified,not_specified,not_specified,104.0,d,50.859029,4.330334,2,2.0,2,0,1,0,1,0,(information_not_available),
brussels,apartment,apartment,265000.0,to_renovate,fuel_oil,south_east,16.0,e,50.8575093,4.3472635,2,2.0,1,1,1,0,0,0,(information_not_available),1950.0
brussels,apartment,duplex,325000.0,normal,gas,not_specified,15.0,e,50.8288755,4.3437338,2,3.0,2,2,1,0,0,0,no_flooding_area,1916.0
brussels,apartment,apartment,270000.0,normal,gas,not_specified,15.0,b,50.8359415,4.3609025,2,1.0,1,1,1,0,0,0,no_flooding_area,2012.0
brussels,house,residence,299000.0,to_be_renovated,gas,not_specified,17.0,g,50.8143056,4.4341274,2,2.0,1,1,1,0,0,0,no_flooding_area,1960.0
brussels,apartment,apartment,585000.0,normal,gas,not_specified,22.0,c,50.8130551,4.3601464,2,3.0,2,2,1,0,1,0,no_flooding_area,1989.0
brussels,apartment,apartment,585000.0,normal,gas,not_specified,22.0,c,50.8130551,4.3601464,3,3.0,2,2,1,0,1,0,no_flooding_area,1989.0
brussels,apartment,apartment,297000.0,normal,gas,not_specified,16.0,f,50.8656397,4.3385597,2,4.0,2,0,1,0,0,0,no_flooding_area,1900.0
brussels,apartment,apartment,430000.0,new,gas,not_specified,17.0,d,50.8362129,4.3627394,2,2.0,1,1,1,0,0,0,no_flooding_area,2024.0
brussels,apartment,duplex,535000.0,new,gas,north,18.0,d,50.8362129,4.3627394,2,3.0,1,1,1,0,0,0,no_flooding_area,2024.0
brussels,apartment,apartment,299000.0,excellent,gas,north_east,16.0,c,50.8501349,4.312363,2,3.0,1,1,0,0,1,0,no_flooding_area,1974.0
brussels,house,residence,1195000.0,excellent,not_specified,east,154.0,c,50.83268,4.43339,3,3.0,1,0,0,1,0,0,(information_not_available),
brussels,apartment,apartment,425000.0,normal,gas,not_specified,175.0,g,50.824397,4.2944439,2,3.0,1,0,1,0,1,0,(information_not_available),1978.0
brussels,apartment,apartment,205000.0,normal,electricity,south_east,92.0,f,50.8643655,4.3110418,1,2.0,1,0,1,0,0,0,(information_not_available),2010.0
brussels,apartment,apartment,199000.0,normal,gas,not_specified,76.0,d,50.8569755,4.3193694,1,2.0,1,1,1,0,0,0,(information_not_available),1957.0
brussels,apartment,apartment,249000.0,normal,gas,not_specified,74.0,d,50.8275874,4.3067198,4,2.0,1,1,1,0,0,0,(information_not_available),
brussels,apartment,apartment,547000.0,normal,gas,not_specified,153.0,c,50.8525252,4.3665075,2,3.0,2,2,1,0,1,0,no_flooding_area,1978.0
brussels,house,residence,1975000.0,excellent,gas,not_specified,25.0,g,50.8235717,4.3766927,2,6.0,3,3,1,0,0,0,no_flooding_area,1903.0
brussels,apartment,apartment,525000.0,normal,gas,not_specified,15.0,c,50.8,4.3333333,2,2.0,2,2,1,0,1,0,no_flooding_area,1973.0
brussels,apartment,penthouse,560000.0,new,hot_air,south_east,15.0,not_specified,50.8518238,4.3924951,2,3.0,2,0,1,0,0,0,(information_not_available),2028.0
brussels,apartment,apartment,450000.0,new,hot_air,south_east,15.0,not_specified,50.8518238,4.3924951,2,2.0,1,1,1,0,0,0,(information_not_available),2028.0
brussels,apartment,duplex,799000.0,new,hot_air,east,20.0,not_specified,50.8518238,4.3924951,2,4.0,2,2,1,1,0,0,(information_not_available),2028.0
brussels,apartment,apartment,310000.0,normal,gas,not_specified,102.0,b,50.8592854,4.3962429,2,2.0,1,0,0,0,0,0,(information_not_available),
brussels,apartment,apartment,785000.0,normal,gas,not_specified,17.0,e,50.8235717,4.3766927,2,4.0,2,2,1,0,0,0,no_flooding_area,1930.0
brussels,house,residence,895000.0,to_be_renovated,gas,not_specified,25.0,f,50.8235717,4.3766927,2,6.0,2,3,1,1,0,0,no_flooding_area,1934.0
brussels,house,residence,785000.0,normal,gas,not_specified,17.0,e,50.8235717,4.3766927,2,4.0,2,3,1,0,0,0,no_flooding_area,1930.0
brussels,apartment,apartment,199000.0,normal,gas,not_specified,15.0,g,50.8776808,4.3841357,2,1.0,1,1,0,0,0,0,(information_not_available),
brussels,apartment,apartment,310000.0,excellent,gas,north,16.0,b,50.8351978,4.2773309,2,2.0,1,1,1,0,0,0,no_flooding_area,2017.0
brussels,apartment,loft,495000.0,fully_renovated,electricity,north_west,15.0,c,50.8537715,4.3704657,2,2.0,1,2,0,0,0,0,no_flooding_area,2000.0
brussels,apartment,apartment,395000.0,excellent,gas,not_specified,16.0,c,50.8381484,4.4329851,2,2.0,1,1,1,1,0,0,no_flooding_area,
brussels,apartment,apartment,440000.0,new,hot_air,south_east,15.0,not_specified,50.8518238,4.3924951,2,2.0,1,1,1,0,0,0,(information_not_available),2028.0
brussels,apartment,apartment,360000.0,new,hot_air,south_east,15.0,not_specified,50.8518238,4.3924951,2,1.0,1,1,1,0,0,0,(information_not_available),2028.0
brussels,apartment,apartment,350000.0,new,hot_air,south_east,15.0,not_specified,50.8518238,4.3924951,2,1.0,1,1,1,0,0,0,(information_not_available),2028.0
brussels,apartment,duplex,799000.0,new,hot_air,not_specified,20.0,not_specified,50.8518238,4.3924951,2,4.0,2,2,1,1,0,0,(information_not_available),2028.0
brussels,apartment,apartment,259000.0,not_specified,gas,west,71.0,f,50.8140475,4.3491795,2,1.0,1,0,1,0,0,0,(information_not_available),
brussels,apartment,apartment,249000.0,not_specified,gas,west,67.0,g,50.8140475,4.3491795,2,2.0,1,0,0,0,0,0,(information_not_available),
brussels,house,residence,1035000.0,excellent,not_specified,not_specified,18.0,b,50.8210039,4.4195539,3,5.0,2,3,1,1,0,0,no_flooding_area,2014.0
brussels,apartment,studio,125000.0,excellent,gas,not_specified,37.0,g,50.835947,4.3013959,2,3.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,apartment,239000.0,excellent,gas,not_specified,105.0,g,50.835947,4.3013959,2,2.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,apartment,259000.0,normal,gas,not_specified,119.0,g,50.835947,4.3013959,2,2.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,apartment,309000.0,excellent,gas,not_specified,135.0,e,50.835947,4.3013959,2,3.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,studio,129000.0,excellent,gas,not_specified,43.0,g,50.835947,4.3013959,2,3.0,1,1,0,0,0,0,no_flooding_area,
brussels,apartment,apartment,270000.0,normal,gas,not_specified,122.0,e,50.835947,4.3013959,2,3.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,loft,595999.0,normal,gas,north,21.0,d,50.8581527,4.3028775,2,3.0,2,2,1,0,0,0,possible_flooding_area,1910.0
brussels,apartment,loft,584000.0,excellent,gas,north,28.0,d,50.8581527,4.3028775,2,2.0,2,2,1,0,0,0,possible_flooding_area,1910.0
brussels,apartment,apartment,319000.0,not_specified,gas,not_specified,83.0,c,50.868633,4.3748393,2,2.0,1,0,1,0,0,0,(information_not_available),
brussels,apartment,apartment,380000.0,excellent,gas,north,16.0,b,50.8351978,4.2773309,2,3.0,2,2,1,0,0,0,no_flooding_area,2017.0
brussels,apartment,apartment,225000.0,normal,gas,south_west,65.0,e,50.8534147,4.38881262,2,1.0,1,1,1,0,0,0,(information_not_available),
brussels,apartment,apartment,650000.0,not_specified,not_specified,west,158.0,d,50.7997175,4.36045928,4,4.0,2,2,1,0,0,0,(information_not_available),1956.0
brussels,apartment,triplex,445000.0,normal,fuel_oil,not_specified,15.0,f,50.8490001,4.4440305,3,1.0,2,2,1,0,0,1,no_flooding_area,1974.0
brussels,apartment,apartment,205000.0,to_be_renovated,not_specified,not_specified,56.0,e,50.8103165,4.3415279,2,2.0,1,1,1,0,0,0,no_flooding_area,
brussels,apartment,apartment,229000.0,normal,fuel_oil,north,15.0,d,50.8655251,4.3013599,2,2.0,1,1,1,0,1,0,no_flooding_area,1961.0
brussels,apartment,apartment,600000.0,not_specified,gas,south,130.0,c,50.8,4.3333333,4,3.0,1,0,1,0,1,0,(information_not_available),
brussels,house,villa,550000.0,not_specified,not_specified,not_specified,737.0,g,50.8956978,4.3542931,3,5.0,1,4,0,0,0,0,(information_not_available),
brussels,house,mixed_building,698000.0,normal,gas,not_specified,15.0,d,50.8996102,4.3599791,2,3.0,2,4,1,0,0,0,(information_not_available),
brussels,house,residence,1295000.0,to_be_renovated,not_specified,east,408.0,g,50.8,4.3166667,2,3.0,1,0,1,1,0,0,(information_not_available),
brussels,house,mixed_building,560000.0,to_renovate,gas,not_specified,15.0,g,50.883096,4.3438138,2,2.0,2,3,0,0,0,0,(information_not_available),
brussels,house,villa,1450000.0,not_specified,gas,east,407.0,f,50.80820085,4.3657673,3,5.0,3,5,1,1,1,0,(information_not_available),1908.0
brussels,house,residence,1095000.0,excellent,not_specified,not_specified,346.0,e,50.8238021,4.3771309,2,5.0,3,4,1,0,0,0,(information_not_available),1940.0
brussels,apartment,apartment,575000.0,new,gas,not_specified,103.0,a,50.8515792,4.4408888,2,2.0,2,2,1,0,0,0,(information_not_available),2026.0
brussels,apartment,apartment,325000.0,excellent,not_specified,not_specified,16.0,c,50.8563526,4.3635896,2,2.0,1,2,1,0,1,0,no_flooding_area,2005.0
brussels,house,master_house,845000.0,excellent,gas,west,29.0,f,50.8537715,4.3704657,2,6.0,3,4,1,1,0,0,no_flooding_area,1850.0
brussels,apartment,apartment,255000.0,normal,not_specified,south_west,80.0,f,50.8534147,4.38881262,2,1.0,1,1,0,0,0,0,(information_not_available),
brussels,apartment,apartment,1495000.0,new,gas,south,18.0,a,50.8559698,4.3485481,2,3.0,3,2,1,0,0,0,no_flooding_area,2025.0
brussels,apartment,apartment,338000.0,excellent,not_specified,not_specified,76.0,b,50.8474688,4.3543247,3,1.0,1,0,1,0,0,0,(information_not_available),2017.0
brussels,house,residence,365000.0,to_be_renovated,gas,not_specified,18.0,e,50.8123031,4.4224499,2,3.0,1,1,0,0,1,0,no_flooding_area,1956.0
brussels,apartment,apartment,335000.0,excellent,not_specified,not_specified,15.0,a,50.83774,4.31493,1,3.0,1,1,0,0,0,0,(information_not_available),2021.0
brussels,apartment,triplex,445000.0,excellent,not_specified,not_specified,18.0,a,50.80529,4.40717,2,1.0,1,1,1,0,1,0,(information_not_available),2018.0
brussels,house,residence,445000.0,excellent,not_specified,not_specified,18.0,a,50.80529,4.40717,2,1.0,1,1,1,0,1,0,(information_not_available),2018.0
brussels,apartment,apartment,585000.0,excellent,not_specified,north,16.0,f,50.8,4.3333333,1,3.0,1,2,1,0,1,0,(information_not_available),1968.0
brussels,apartment,apartment,395000.0,not_specified,not_specified,not_specified,89.0,d,50.8558754,4.4328873,1,2.0,1,1,1,0,0,0,(information_not_available),2009.0
brussels,apartment,penthouse,625000.0,not_specified,not_specified,not_specified,132.0,not_specified,50.852085,4.3445159,3,3.0,2,0,1,0,0,0,(information_not_available),2017.0
brussels,apartment,apartment,179000.0,to_be_renovated,gas,not_specified,72.0,e,50.82530135,4.330044,1,1.0,1,1,1,0,0,0,(information_not_available),
brussels,apartment,apartment,369000.0,to_be_renovated,not_specified,not_specified,80.0,not_specified,50.8167888,4.351278,2,3.0,1,0,0,1,0,0,(information_not_available),1913.0
brussels,apartment,apartment,299000.0,not_specified,gas,not_specified,70.0,d,50.8330701,4.3623826,1,1.0,1,1,0,0,0,0,(information_not_available),
brussels,apartment,apartment,299000.0,not_specified,gas,not_specified,70.0,d,50.8330701,4.3623826,1,1.0,1,1,1,0,0,0,(information_not_available),
brussels,apartment,apartment,299000.0,not_specified,gas,not_specified,84.0,d,50.8330701,4.3623826,1,2.0,1,2,0,0,0,0,(information_not_available),
brussels,apartment,triplex,395000.0,fully_renovated,gas,not_specified,20.0,c,50.8722358,4.3259839,2,3.0,2,2,0,0,0,0,(information_not_available),
brussels,house,mixed_building,950000.0,to_renovate,not_specified,north,19.0,e,50.832177,4.388949,2,5.0,3,3,0,1,0,0,no_flooding_area,1914.0
brussels,apartment,apartment,445000.0,excellent,gas,not_specified,25.0,e,50.8515472,4.3476936,2,1.0,1,1,0,0,0,1,no_flooding_area,1770.0
brussels,apartment,apartment,1250000.0,excellent,not_specified,not_specified,20.0,c,50.8427501,4.3515499,2,3.0,2,3,1,0,0,0,possible_flooding_area,1893.0
brussels,house,villa,2995000.0,normal,gas,east,28.0,e,50.8078642,4.3540309,4,7.0,5,5,1,1,1,0,no_flooding_area,1965.0
brussels,apartment,apartment,239000.0,normal,gas,not_specified,16.0,e,50.8640212,4.3170764,2,2.0,1,1,0,0,0,0,(information_not_available),1953.0
brussels,house,residence,775000.0,normal,not_specified,not_specified,23.0,d,50.8184027,4.4168166,2,4.0,2,3,1,0,0,0,no_flooding_area,1997.0
brussels,apartment,apartment,775000.0,normal,not_specified,not_specified,23.0,d,50.8184027,4.4168166,2,4.0,2,3,1,0,0,0,no_flooding_area,1997.0
brussels,apartment,triplex,1195000.0,excellent,hot_air,not_specified,23.0,g,50.80214,4.388331,3,3.0,2,3,1,1,1,0,(information_not_available),
brussels,apartment,apartment,775000.0,normal,gas,not_specified,176.0,c,50.7036116,4.35990369,2,2.0,2,2,1,1,0,0,(information_not_available),
brussels,apartment,penthouse,945000.0,excellent,gas,north,18.0,b,50.832177,4.388949,2,3.0,3,2,1,0,0,0,no_flooding_area,1930.0
brussels,apartment,apartment,990000.0,fully_renovated,not_specified,not_specified,25.0,g,50.8427501,4.3515499,2,3.0,2,2,1,1,0,0,no_flooding_area,1860.0
brussels,house,residence,690000.0,normal,not_specified,not_specified,22.0,e,50.8427501,4.3515499,2,5.0,3,3,0,0,0,0,(information_not_available),
brussels,apartment,apartment,450000.0,normal,gas,west,16.0,d,50.8235717,4.3766927,2,2.0,1,1,1,0,0,0,no_flooding_area,1962.0
brussels,apartment,apartment,900000.0,normal,gas,not_specified,217.0,f,50.8184385,4.3626468,2,5.0,1,2,1,0,0,0,no_flooding_area,1935.0
brussels,apartment,apartment,210000.0,normal,gas,not_specified,28.0,e,50.79773836,4.3694612,4,1.0,1,1,0,0,1,0,(information_not_available),1977.0
brussels,house,mixed_building,820000.0,normal,gas,west,21.0,f,50.8387744,4.4128784,2,6.0,3,0,1,1,0,0,(information_not_available),1930.0
brussels,apartment,apartment,395000.0,excellent,gas,west,95.0,c,50.8808582,4.3227894,2,2.0,1,1,1,0,0,0,no_flooding_area,2008.0
brussels,house,residence,545000.0,to_be_renovated,gas,south_east,299.0,f,50.8750097,4.3826249,2,6.0,1,0,0,1,1,0,(information_not_available),1911.0
brussels,apartment,apartment,299000.0,normal,gas,not_specified,16.0,f,50.8246712,4.3818766,2,1.0,1,1,1,0,0,0,(information_not_available),1922.0
brussels,apartment,apartment,169000.0,to_be_renovated,not_specified,east,57.0,d,50.824696,4.343688,2,1.0,1,1,0,0,0,0,no_flooding_area,1934.0
brussels,apartment,apartment,212000.0,normal,electricity,not_specified,79.0,g,50.8395567,4.2968342,1,2.0,1,0,0,0,0,0,(information_not_available),1994.0
brussels,house,residence,320000.0,to_be_renovated,not_specified,not_specified,30.0,g,50.877734,4.3193828,2,4.0,1,0,1,1,0,0,no_flooding_area,1918.0
brussels,apartment,apartment,229000.0,excellent,fuel_oil,not_specified,66.0,d,50.8459689,4.2848463,2,1.0,1,0,0,0,0,0,(information_not_available),1963.0
brussels,house,residence,399000.0,normal,gas,south_west,18.0,c,50.8603501,4.2954555,2,3.0,1,1,1,0,1,0,no_flooding_area,1936.0
brussels,house,residence,2990000.0,normal,not_specified,south,550.0,f,50.8,4.3333333,4,3.0,1,0,0,0,0,0,(information_not_available),1989.0
brussels,apartment,apartment,285000.0,normal,electricity,not_specified,57.0,g,50.8406393,4.3830028,1,1.0,1,1,0,0,0,0,(information_not_available),1998.0
brussels,apartment,apartment,355000.0,excellent,gas,not_specified,25.0,c,50.8900331,4.3745984,2,2.0,2,1,1,0,1,0,no_flooding_area,2002.0
brussels,apartment,apartment,675000.0,not_specified,not_specified,south,180.0,c,50.8235717,4.3766927,2,4.0,2,0,1,0,1,0,(information_not_available),
brussels,apartment,apartment,350000.0,normal,fuel_oil,not_specified,15.0,g,50.8397958,4.4202405,2,2.0,1,1,1,0,1,0,(information_not_available),1960.0
brussels,apartment,duplex,810000.0,new,hot_air,not_specified,16.0,a,50.8243985,4.4022007,2,3.0,1,2,1,1,0,0,no_flooding_area,2025.0
brussels,apartment,penthouse,785000.0,new,hot_air,not_specified,17.0,a,50.8243985,4.4022007,2,3.0,2,1,1,0,0,0,no_flooding_area,2025.0
brussels,apartment,duplex,799000.0,normal,gas,south,35.0,c,50.842365,4.423892,3,4.0,3,3,1,0,1,0,no_flooding_area,1987.0
brussels,house,villa,2990000.0,excellent,gas,north,30.0,f,50.8,4.3333333,4,6.0,5,5,1,1,1,0,no_flooding_area,1989.0
brussels,apartment,apartment,495000.0,not_specified,not_specified,not_specified,120.0,g,50.8235717,4.3766927,2,2.0,2,0,0,1,1,0,(information_not_available),
brussels,apartment,apartment,245000.0,fully_renovated,fuel_oil,north_west,15.0,c,50.8506244,4.3064894,3,2.0,1,1,1,0,1,0,no_flooding_area,1970.0
brussels,apartment,ground_floor,429000.0,normal,gas,not_specified,79.0,g,50.8326672,4.3618192,1,1.0,1,0,1,0,0,0,(information_not_available),
brussels,apartment,apartment,375000.0,excellent,gas,not_specified,16.0,not_specified,50.8197546,4.4302117,2,2.0,1,0,1,0,0,0,no_flooding_area,1965.0
brussels,apartment,apartment,175000.0,normal,gas,not_specified,34.0,g,50.792153,4.3190845,3,1.0,1,1,0,0,0,0,(information_not_available),1931.0
